state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,genvar_10,genvar_11,genvar_12,genvar_13,genvar_14,ank_ang,ank_vel,shank_ang,shank_vel,global_shank_ang,ank_pos_x,ank_pos_y,ank_pos_z,ank_linear_vel_x,ank_linear_vel_y,ank_linear_vel_z,mot_from_ank,ank_from_mot,trans_ratio,ank_torque,peak_ank_torque,step_energy,step_count,step_time,gait_state,intermediate_state,movement,speed,incline,sys_time,event flags
605188,137,-2050,299,-99,-33,-78,13114,1,33,-267,-64,35047,-17,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,46,24,3584,-27,2127,-2,81,6,-13,0,-3,3,0,18306,2594,1158,0,12984,-6124,287,5548,-4,0,0,-47,0,605190,0
605198,151,-2044,298,-100,-39,-67,13110,-18,25,-327,-96,35057,-31,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,49,25,3587,10,2125,-2,74,6,-13,0,-3,3,0,18318,2593,1158,0,12984,-6124,287,5558,-4,0,0,-47,0,605190,0
605208,137,-2048,293,-102,-38,-59,13104,-2,-7,-308,-112,35058,-20,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,51,25,3584,-16,2123,-1,68,6,-13,0,-3,3,0,18306,2592,1158,0,12984,-6124,287,5568,-4,0,0,-47,0,605190,0
605218,118,-2045,288,-103,-42,-55,13095,-27,-3,-296,-96,35057,-14,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,1,54,25,3584,-5,2122,-1,62,6,-13,0,-3,3,0,18306,2590,1158,0,12984,-6124,287,5578,-4,0,0,-47,0,605222,0
605228,121,-2046,281,-93,-36,-58,13083,-34,-14,-258,-48,35051,-14,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,1,56,25,3580,10,2120,-1,56,6,-13,0,-3,3,0,18283,2588,1158,0,12984,-6124,287,5588,-4,0,0,-47,0,605224,0
605238,127,-2050,281,-94,-35,-61,13065,-53,-15,-151,-32,35052,-28,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,59,26,3574,-65,2118,-1,50,6,-13,0,-3,3,0,18253,2584,1158,0,12984,-6124,287,5598,-4,0,0,-47,0,605228,0
605248,133,-2052,279,-92,-30,-72,13052,-17,0,-66,-8,35049,-36,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,61,26,3578,-54,2116,-2,44,6,-13,0,-3,3,0,18271,2582,1158,0,12984,-6124,287,5608,-4,0,0,-47,0,605240,0
605258,136,-2038,292,-85,-35,-63,13053,-1,43,-148,-32,35049,-17,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,64,26,3579,-5,2114,-1,38,6,-13,0,-3,3,0,18277,2582,1158,0,12984,-6124,287,5618,-4,0,0,-47,0,605240,0
605268,115,-2049,293,-79,-39,-68,13049,2,14,-145,-48,35050,-9,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,66,26,3577,-16,2112,-2,32,6,-13,0,-3,3,0,18265,2581,1158,0,12984,-6124,287,5628,-4,0,0,-47,0,605257,0
605278,109,-2053,296,-83,-36,-69,13046,2,-2,-152,-40,35064,-7,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,1,69,27,3577,-27,2110,-2,27,6,-13,0,-3,3,0,18265,2580,1158,0,12984,-6124,287,5638,-4,0,0,-47,0,605257,0
605288,115,-2050,312,-83,-33,-67,13044,-12,-1,-192,-80,35060,-5,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,71,27,3579,49,2108,-2,21,6,-13,0,-3,3,0,18277,2580,1158,0,12984,-6124,287,5648,-4,0,0,-47,0,605290,0
605298,133,-2048,305,-89,-25,-74,13035,-23,-10,-209,-64,35068,12,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,5,1,74,27,3569,-10,2106,-2,15,6,-13,0,-3,3,0,18224,2578,1158,0,12984,-6124,287,5658,-4,0,0,-47,0,605290,0
605308,141,-2049,294,-94,-28,-68,13018,-49,-31,-207,-24,35058,17,39,127,0,0,1,1,1,0,100,100,100,0,0,-1,2,5,1,76,27,3569,5,2103,-2,9,6,-13,0,-3,3,0,18224,2575,1158,0,12984,-6124,287,5668,-4,0,0,-47,0,605290,0
605318,143,-2049,285,-85,-28,-68,12999,-30,-23,-56,8,35062,8,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,2,2,28,3566,-27,2101,-2,3,6,-13,0,-3,3,0,18207,2571,1158,0,12984,-6124,287,5678,-4,0,0,-47,0,605306,0
605328,160,-2052,289,-83,-33,-57,12998,-5,34,-142,-32,35062,11,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,2,4,28,3568,0,2099,-1,-2,6,-13,0,-3,3,0,18219,2571,1158,0,12984,-6124,287,5688,-4,0,0,-47,0,605306,0
605338,138,-2048,285,-86,-31,-49,12996,-2,21,-121,-24,35061,17,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,2,7,28,3571,32,2098,-1,-8,6,-13,0,-3,3,0,18236,2571,1158,0,12984,-6124,287,5698,-4,0,0,-47,0,605339,0
605348,144,-2050,279,-79,-33,-39,12995,-13,-1,-152,-24,35067,19,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,2,9,29,3568,71,2096,-1,-13,6,-13,0,-3,3,0,18219,2571,1158,0,12984,-6124,287,5708,-4,0,0,-47,0,605339,0
605358,174,-2050,275,-79,-29,-27,12994,0,-2,-152,-24,35063,7,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,12,29,3565,10,2095,0,-19,6,-13,0,-3,3,0,18201,2570,1158,0,12984,-6124,287,5718,-4,0,0,-47,0,605339,0
605368,170,-2058,281,-75,-26,-22,12994,-10,4,-168,-48,35064,-15,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,14,29,3566,-5,2094,0,-24,6,-13,0,-3,3,0,18207,2570,1158,0,12984,-6124,287,5728,-4,0,0,-47,0,605366,0
605378,138,-2040,284,-68,-28,-13,12994,2,-3,-162,-24,35060,-3,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,0,17,30,3565,-21,2094,0,-28,6,-13,0,-3,3,0,18201,2570,1158,0,12984,-6124,287,5738,-4,0,0,-47,0,605373,0
605388,141,-2039,276,-65,-24,-2,12993,-1,3,-174,-40,35054,15,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,0,19,30,3566,0,2094,0,-32,6,-13,0,-3,3,0,18207,2570,1158,0,12984,-6124,287,5748,-4,0,0,-47,0,605378,0
605398,151,-2048,273,-55,-16,0,12993,4,4,-140,-40,35063,26,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,0,22,30,3566,-21,2094,0,-36,6,-13,0,-3,3,0,18207,2570,1158,0,12984,-6124,287,5758,-4,0,0,-47,0,605431,0
605408,163,-2043,280,-57,-13,5,12990,-11,-5,-167,-16,35075,10,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,0,24,30,3565,5,2094,0,-40,6,-13,0,-3,3,0,18201,2570,1158,0,12984,-6124,287,5768,-4,0,0,-47,0,605439,0
605418,173,-2047,288,-47,-14,22,12994,7,2,-138,-24,35075,27,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,0,27,31,3568,-5,2094,0,-44,6,-13,0,-3,3,0,18219,2570,1158,0,12984,-6124,287,5778,-4,0,0,-47,0,605440,0
605428,136,-2052,293,-41,-18,31,12994,9,7,-101,-24,35066,16,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,0,29,31,3568,0,2095,0,-47,6,-13,0,-3,3,0,18219,2570,1158,0,12984,-6124,287,5788,-4,0,0,-47,0,605442,0
605438,140,-2047,297,-53,-16,31,12992,2,-6,-101,-16,35050,10,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,0,32,31,3568,27,2096,0,-49,6,-13,0,-3,3,0,18219,2570,1158,0,12984,-6124,287,5798,-4,0,0,-47,0,605442,0
605448,154,-2046,304,-48,-13,39,12995,3,4,-76,0,35052,-6,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,0,34,31,3570,21,2097,1,-52,6,-13,0,-3,3,0,18230,2571,1158,0,12984,-6124,287,5808,-4,0,0,-47,0,605456,0
605458,154,-2042,289,-48,-20,43,12993,-1,-4,-64,0,35053,-8,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,0,37,32,3570,43,2098,1,-54,6,-13,0,-3,3,0,18230,2570,1158,0,12984,-6124,287,5818,-4,0,0,-47,0,605456,0
605468,153,-2052,280,-52,-8,49,12995,2,-2,-42,0,35061,11,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,0,39,32,3573,49,2100,1,-56,6,-13,0,-3,3,0,18248,2571,1158,0,12984,-6124,287,5828,-4,0,0,-47,0,605459,0
605478,139,-2053,276,-45,-10,51,12998,5,3,22,16,35068,10,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,0,42,32,3572,5,2101,1,-58,6,-13,0,-3,3,0,18242,2571,1158,37,12984,-6124,287,5838,-4,0,0,-47,0,605483,0
605488,115,-2041,284,-42,-12,51,12996,5,-7,46,16,35080,16,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,0,44,32,3572,0,2103,1,-59,6,-13,0,-3,3,0,18242,2571,1158,77,12984,-6124,287,5848,-4,0,0,-47,0,605483,0
605498,135,-2051,293,-36,-17,66,12996,-6,-7,51,16,35070,-4,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,0,47,33,3579,87,2104,2,-61,6,-13,0,-3,3,0,18277,2571,1158,86,12984,-6124,287,5858,-4,0,0,-47,0,605483,0
605508,141,-2051,298,-42,-16,81,12999,2,2,98,80,35068,8,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,0,49,33,3576,93,2107,2,-61,6,-13,0,-3,3,0,18259,2571,1158,165,12984,-6124,287,5868,-4,0,0,-47,0,605483,0
605518,141,-2052,295,-46,-32,91,13005,15,17,238,88,35064,5,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,0,52,33,3581,21,2109,2,-62,6,-13,0,-3,3,0,18289,2573,1158,402,12984,-6124,287,5878,-4,0,0,-47,0,605512,0
605528,126,-2053,293,-45,-29,92,13012,2,4,293,120,35078,-9,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,0,54,33,3582,32,2112,2,-62,6,-13,0,-3,3,0,18294,2574,1158,495,12984,-6124,287,5888,-4,0,0,-47,0,605512,0
605538,112,-2054,287,-43,-20,85,13022,29,-1,317,96,35073,-20,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,0,57,34,3589,21,2115,2,-62,6,-13,0,-3,3,0,18330,2576,1158,536,12984,-6124,287,5898,-4,0,0,-47,0,605543,0
605548,110,-2054,281,-37,-14,78,13036,26,14,268,96,35071,-20,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,0,59,34,3588,32,2117,2,-62,6,-13,0,-3,3,0,18324,2579,1158,453,12984,-6124,287,5908,-4,0,0,-47,0,605555,0
605558,121,-2047,278,-38,-22,87,13051,33,6,229,112,35061,-12,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,0,62,34,3595,104,2120,2,-63,6,-13,0,-3,3,0,18365,2581,1159,387,12984,-6124,287,5918,-4,0,0,-47,0,605557,0
605568,108,-2050,287,-34,-20,79,13064,23,-2,276,88,35063,-7,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,0,64,35,3592,27,2122,2,-63,6,-13,0,-3,3,0,18348,2584,1158,467,12984,-6124,287,5928,-4,0,0,-47,0,605560,0
605578,101,-2051,302,-31,-19,77,13069,9,-22,329,144,35062,-20,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,5,0,67,35,3595,32,2125,2,-63,6,-13,0,-3,3,0,18365,2585,1159,556,12984,-6124,287,5938,-4,0,0,-47,0,605589,0
605588,113,-2055,304,-37,-16,75,13083,43,3,379,144,35070,-26,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,5,0,69,35,3601,16,2127,2,-63,6,-13,0,-3,3,0,18395,2588,1159,641,12984,-6124,287,5948,-4,0,0,-47,0,605591,0
605598,130,-2048,303,-41,-14,80,13114,87,63,235,80,35070,-21,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,0,72,36,3601,32,2129,2,-64,6,-13,0,-3,3,0,18395,2594,1159,397,12984,-6124,287,5958,-4,0,0,-47,0,605591,0
605608,146,-2042,304,-45,-27,93,13139,36,17,192,80,35065,-23,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,0,74,36,3609,54,2132,2,-64,6,-13,0,-3,3,0,18436,2599,1159,324,12984,-6124,287,5968,-4,0,0,-47,0,605591,0
605618,103,-2045,289,-47,-22,90,13157,40,-34,248,88,35066,-43,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,1,36,3610,38,2134,2,-65,6,-13,0,-3,3,0,18442,2602,1159,419,12984,-6124,287,5978,-4,0,0,-47,0,605661,0
605628,105,-2051,298,-43,-19,85,13185,56,10,128,56,35078,-58,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,3,36,3615,65,2137,2,-64,6,-13,0,-3,3,0,18472,2607,1159,216,12984,-6124,287,5988,-4,0,0,-47,0,605661,0
605638,97,-2045,301,-43,-31,77,13194,-1,-17,259,88,35079,-40,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,6,37,3616,32,2140,2,-64,6,-13,0,-3,3,0,18478,2609,1159,438,12984,-6124,287,5998,-4,0,0,-47,0,605674,0
605648,68,-2057,291,-40,-25,65,13197,7,-54,353,104,35070,-30,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,8,37,3618,16,2142,1,-64,6,-13,0,-3,3,0,18490,2610,1159,597,12984,-6124,287,6008,-4,0,0,-47,0,605675,0
605658,81,-2050,299,-47,-19,45,13205,16,3,378,112,35059,-22,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,11,37,3621,-10,2143,1,-63,6,-13,0,-3,3,0,18501,2611,1159,639,12984,-6124,287,6018,-4,0,0,-47,0,605675,0
605668,87,-2049,302,-41,-19,21,13210,16,8,372,80,35057,-23,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,13,38,3625,27,2144,0,-64,6,-13,0,-3,3,0,18525,2612,1159,629,12984,-6124,287,6028,-4,0,0,-47,0,605675,0
605678,84,-2048,299,-44,-21,18,13216,32,-5,393,112,35058,-1,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,16,38,3623,27,2145,0,-66,6,-13,0,-3,3,0,18513,2614,1159,665,12984,-6124,287,6038,-4,0,0,-47,0,605675,0
605688,106,-2046,303,-50,-15,12,13228,37,13,352,112,35058,6,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,18,38,3625,5,2145,0,-67,6,-13,0,-3,3,0,18525,2616,1159,596,12984,-6124,287,6048,-4,0,0,-47,0,605675,0
605698,107,-2045,311,-53,-21,9,13247,29,26,219,72,35064,9,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,21,39,3625,16,2145,0,-70,6,-13,0,-3,3,0,18525,2620,1159,370,12984,-6124,287,6058,-4,0,0,-47,0,605689,0
605708,107,-2049,301,-53,-33,1,13249,6,-20,274,72,35078,-6,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,1,23,39,3625,-32,2145,0,-72,6,-13,0,-3,3,0,18525,2620,1159,463,12984,-6124,287,6068,-4,0,0,-47,0,605689,0
605718,116,-2048,304,-59,-23,4,13248,-3,-39,259,96,35088,-15,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,1,26,39,3627,43,2146,0,-74,6,-13,0,-3,3,0,18537,2620,1159,438,12984,-6124,287,6078,-4,0,0,-47,0,605806,0
605728,124,-2051,300,-61,-26,2,13252,1,-4,272,88,35091,-12,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,1,28,40,3630,38,2146,0,-76,6,-13,0,-3,3,0,18555,2621,1159,460,12984,-6124,287,6088,-4,0,0,-47,0,605824,0
605738,107,-2049,290,-61,-29,14,13254,4,3,308,56,35073,-11,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,5,1,31,40,3628,5,2146,0,-78,6,-13,0,-3,3,0,18543,2621,1159,521,12984,-6124,287,6098,-4,0,0,-47,0,605827,0
605748,117,-2047,284,-53,-26,6,13255,14,-10,312,80,35067,-30,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,1,33,40,3630,5,2146,0,-80,6,-13,0,-3,3,0,18555,2621,1159,528,12984,-6124,287,6108,-4,0,0,-47,0,605827,0
605758,101,-2051,291,-49,-27,14,13255,4,0,316,80,35064,-26,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,1,36,41,3627,-16,2147,0,-82,6,-13,0,-3,3,0,18537,2621,1159,535,12984,-6124,287,6118,-4,0,0,-47,0,605827,0
605768,101,-2043,298,-51,-22,12,13255,8,-3,292,104,35074,-36,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,38,41,3629,32,2147,0,-84,6,-13,0,-3,3,0,18549,2621,1159,494,12984,-6124,287,6128,-4,0,0,-47,0,605839,0
605778,114,-2047,292,-47,-25,7,13259,5,5,321,120,35074,-26,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,41,41,3628,27,2147,0,-85,6,-13,0,-3,3,0,18543,2622,1159,543,12984,-6124,287,6138,-4,0,0,-47,0,605839,0
605788,114,-2055,283,-40,-24,11,13258,-6,0,319,120,35064,-23,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,43,42,3632,32,2148,0,-87,6,-13,0,-3,3,0,18561,2622,1159,540,12984,-6124,287,6148,-4,0,0,-47,0,605839,0
605798,111,-2046,294,-40,-22,3,13263,7,-3,349,112,35058,-21,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,46,42,3635,32,2148,0,-89,6,-13,0,-3,3,0,18578,2623,1160,591,12984,-6124,287,6158,-4,0,0,-47,0,605839,0
605808,91,-2051,301,-48,-25,-2,13265,7,1,371,104,35058,-15,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,48,42,3632,10,2148,0,-91,6,-13,0,-3,3,0,18561,2623,1159,628,12984,-6124,287,6168,-4,0,0,-47,0,605839,0
605818,99,-2050,304,-43,-27,-5,13265,0,0,338,104,35067,-20,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,51,42,3632,16,2148,0,-93,6,-13,0,-3,3,0,18561,2623,1159,572,12984,-6124,287,6178,-4,0,0,-47,0,605839,0
605828,95,-2051,303,-45,-25,-4,13265,-6,-13,349,128,35068,-22,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,53,43,3630,5,2148,0,-95,6,-13,0,-3,3,0,18555,2623,1159,591,12984,-6124,287,6188,-4,0,0,-47,0,605839,0
605838,106,-2052,302,-46,-26,-11,13268,1,4,345,104,35058,-37,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,56,43,3635,32,2147,0,-97,6,-13,0,-3,3,0,18578,2624,1160,584,12984,-6124,287,6198,-4,0,0,-47,0,605839,0
605848,88,-2047,296,-51,-22,-13,13274,20,5,383,112,35058,-28,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,58,43,3634,5,2147,0,-99,6,-13,0,-3,3,0,18572,2625,1160,648,12984,-6124,287,6208,-4,0,0,-47,0,605855,0
605858,121,-2051,299,-50,-27,-18,13278,6,4,317,104,35070,-18,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,61,44,3630,0,2146,0,-101,6,-13,0,-3,3,0,18555,2626,1159,536,12984,-6124,287,6218,-4,0,0,-47,0,605857,0
605868,115,-2043,299,-50,-28,-27,13284,10,2,253,72,35096,-4,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,1,63,44,3635,5,2146,0,-104,6,-13,0,-3,3,0,18578,2627,1160,428,12984,-6124,287,6228,-4,0,0,-47,0,605857,0
605878,110,-2050,299,-41,-28,-17,13289,9,3,265,80,35105,-11,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,66,44,3634,27,2145,0,-107,6,-13,0,-3,3,0,18572,2628,1160,448,12984,-6124,287,6238,-4,0,0,-47,0,605857,0
605888,108,-2047,297,-42,-31,-16,13304,20,15,107,80,35096,-4,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,1,68,45,3633,54,2145,0,-109,6,-13,0,-3,3,0,18567,2631,1159,181,12984,-6124,287,6248,-4,0,0,-47,0,605895,0
605898,130,-2051,295,-43,-23,-25,13310,1,-7,88,16,35086,-28,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,1,71,45,3632,-5,2144,0,-111,6,-13,0,-3,3,0,18561,2632,1159,149,12984,-6124,287,6258,-4,0,0,-47,0,605905,0
605908,100,-2052,298,-36,-26,-30,13305,-12,-33,61,24,35066,-25,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,73,45,3635,60,2143,0,-113,6,-13,0,-3,3,0,18578,2631,1160,103,12984,-6124,287,6268,-4,0,0,-47,0,605907,0
605918,107,-2040,305,-38,-19,-29,13309,-4,-10,92,40,35061,-41,38,127,0,0,1,1,1,0,100,100,100,0,0,-1,1,5,1,76,46,3634,32,2142,0,-116,6,-13,0,-3,3,0,18572,2632,1160,155,12984,-6124,287,6278,-4,0,0,-47,0,605907,0
605928,93,-2053,301,-39,-28,-28,13310,2,0,88,16,35055,-25,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,5,2,1,46,3632,0,2142,0,-118,6,-13,0,-3,3,0,18561,2632,1159,149,12984,-6124,287,6288,-4,0,0,-47,0,605940,0
605938,94,-2051,294,-39,-29,-36,13310,13,-11,90,16,35065,-34,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,2,4,46,3632,-21,2141,-1,-121,6,-13,0,-3,3,0,18561,2632,1159,152,12984,-6124,287,6298,-4,0,0,-47,0,605941,0
605948,112,-2044,295,-36,-27,-44,13309,-3,5,58,16,35063,-34,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,2,6,46,3635,32,2139,-1,-124,6,-13,0,-3,3,0,18578,2632,1160,98,12984,-6124,287,6308,-4,0,0,-47,0,605945,0
605958,107,-2052,294,-26,-30,-35,13310,3,3,92,16,35058,-26,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,2,9,47,3635,27,2138,-1,-126,6,-13,0,-3,3,0,18578,2632,1160,155,12984,-6124,287,6318,-4,0,0,-47,0,605946,0
605968,74,-2048,291,-26,-30,-38,13311,11,5,99,16,35055,-18,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,11,47,3632,-5,2137,-1,-129,6,-13,0,-3,3,0,18561,2632,1159,167,12984,-6124,287,6328,-4,0,0,-47,0,605957,0
605978,99,-2053,284,-24,-27,-46,13309,0,-7,69,16,35067,-17,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,14,47,3638,60,2136,-1,-132,6,-13,0,-3,3,0,18596,2632,1160,116,12984,-6124,287,6338,-4,0,0,-47,0,605960,0
605988,105,-2049,298,-22,-26,-50,13309,-10,6,73,16,35070,-30,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,16,47,3628,-21,2134,-1,-135,6,-13,0,-3,3,0,18543,2632,1159,123,12984,-6124,287,6348,-4,0,0,-47,0,605973,0
605998,130,-2053,301,-17,-24,-49,13308,7,-2,21,24,35072,-29,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,1,19,48,3628,-10,2133,-1,-138,6,-13,0,-3,3,0,18543,2631,1159,35,12984,-6124,287,6358,-4,0,0,-47,0,606007,0
606008,121,-2043,304,-20,-29,-47,13310,0,-2,65,-8,35075,-26,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,21,48,3633,-32,2131,-1,-141,6,-13,0,-3,3,0,18567,2632,1159,110,12984,-6124,287,6368,-4,0,0,-47,0,606007,0
606018,84,-2043,300,-21,-33,-43,13308,-7,-2,21,0,35066,-11,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,24,48,3629,10,2130,-1,-144,6,-13,0,-3,3,0,18549,2631,1159,35,12984,-6124,287,6378,-4,0,0,-47,0,606007,0
606028,109,-2043,302,-15,-28,-55,13307,-3,2,0,0,35056,-8,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,26,49,3629,0,2128,-1,-147,6,-13,0,-3,3,0,18549,2631,1159,0,12984,-6124,287,6388,-4,0,0,-47,0,606007,0
606038,121,-2047,301,-16,-28,-51,13305,-11,0,-67,-24,35048,-10,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,29,49,3627,10,2127,-1,-150,6,-13,0,-3,3,0,18537,2631,1159,0,12984,-6124,287,6398,-4,0,0,-47,0,606039,0
606048,108,-2046,297,-20,-29,-53,13305,4,-3,-75,-16,35067,-18,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,31,49,3630,5,2125,-1,-154,6,-13,0,-3,3,0,18555,2631,1159,0,12984,-6124,287,6408,-4,0,0,-47,0,606039,0
606058,99,-2050,299,-9,-36,-52,13306,3,5,-8,8,35067,-23,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,34,50,3629,0,2124,-1,-157,6,-13,0,-3,3,0,18549,2631,1159,0,12984,-6124,287,6418,-4,0,0,-47,0,606039,0
606068,98,-2048,305,-16,-35,-49,13305,-8,-4,-65,-16,35062,-24,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,36,50,3627,10,2122,-1,-160,6,-13,0,-3,3,0,18537,2631,1159,0,12984,-6124,287,6428,-4,0,0,-47,0,606057,0
606078,99,-2053,305,-10,-30,-63,13306,11,2,-53,0,35051,-20,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,1,39,50,3626,5,2120,-1,-163,6,-13,0,-3,3,0,18531,2631,1159,0,12984,-6124,287,6438,-4,0,0,-47,0,606057,0
606088,110,-2047,307,-4,-26,-72,13303,-19,-4,-118,-56,35049,-24,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,5,1,41,50,3626,-21,2118,-2,-166,6,-13,0,-3,3,0,18531,2630,1159,0,12984,-6124,287,6448,-4,0,0,-47,0,606090,0
606098,98,-2053,300,-8,-12,-85,13298,5,-16,-156,-72,35052,-18,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,1,44,51,3621,-71,2116,-2,-170,6,-13,0,-3,3,0,18501,2629,1159,0,12984,-6124,287,6458,-4,0,0,-47,0,606093,0
606108,125,-2043,300,-8,-15,-78,13287,-37,-12,-250,-56,35046,-15,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,1,46,51,3617,-32,2113,-2,-174,6,-13,0,-3,3,0,18484,2627,1159,0,12984,-6124,287,6468,-4,0,0,-47,0,606117,0
606118,155,-2071,326,-5,-10,-72,13270,-48,-32,-211,-72,35055,-9,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,49,51,3619,-27,2111,-2,-178,6,-13,0,-3,3,0,18496,2624,1159,0,12984,-6124,287,6478,-4,0,0,-47,0,606119,0
