state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,genvar_10,genvar_11,genvar_12,genvar_13,genvar_14,ank_ang,ank_vel,shank_ang,shank_vel,global_shank_ang,ank_pos_x,ank_pos_y,ank_pos_z,ank_linear_vel_x,ank_linear_vel_y,ank_linear_vel_z,mot_from_ank,ank_from_mot,trans_ratio,ank_torque,peak_ank_torque,step_energy,step_count,step_time,gait_state,intermediate_state,movement,speed,incline,sys_time,event flags
641501,49,-2048,257,94,-4,180,14447,103,46,325,112,35049,-6,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,7,0,63,38,3856,54,920,5,-86,-6,-24,0,-7,11,5,19761,2845,1165,553,13660,-7584,302,13301,-4,0,0,-52,-1,641492,0
641511,64,-2058,275,96,-3,203,14494,90,22,192,104,35056,-15,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,7,0,65,38,3860,43,925,6,-81,-6,-24,0,-7,11,5,19784,2854,1166,326,13660,-7584,302,13311,-4,0,0,-52,-1,641516,0
641521,67,-2053,293,91,-10,231,14534,65,-11,169,120,35053,-8,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,7,0,68,38,3871,76,932,7,-76,-6,-24,0,-7,11,5,19843,2862,1166,287,13660,-7584,302,13321,-4,0,0,-52,-1,641519,0
641531,87,-2054,295,83,-13,244,14547,10,-72,327,136,35046,8,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,7,0,70,39,3878,98,939,7,-70,-6,-24,0,-7,11,5,19877,2864,1166,556,13660,-7584,302,13331,-4,0,0,-52,-1,641525,0
641541,45,-2062,285,73,-24,270,14561,40,-43,469,168,35057,20,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,7,0,73,39,3884,76,947,8,-63,-6,-24,0,-7,11,5,19912,2867,1166,798,13660,-7584,302,13341,-4,0,0,-52,-1,641530,0
641551,42,-2062,288,73,-29,285,14600,94,61,379,192,35070,2,38,127,0,0,1,1,1,0,100,100,100,0,0,-1,1,7,0,75,39,3893,109,955,8,-55,-6,-24,0,-7,11,5,19959,2875,1166,645,13660,-7584,302,13351,-4,0,0,-52,-1,641530,0
641561,-6,-2055,281,64,-30,284,14647,124,60,394,232,35084,-16,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,7,2,2,40,3902,98,964,8,-47,-6,-24,0,-7,11,5,20006,2884,1167,671,13660,-7584,302,13361,-4,0,0,-52,-1,641580,0
641571,35,-2056,281,59,-31,284,14716,164,62,298,136,35078,-29,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,7,2,4,40,3911,76,973,8,-38,-6,-24,0,-7,11,5,20052,2897,1167,507,13660,-7584,302,13371,-4,0,0,-52,-1,641580,0
641581,-1,-2065,275,62,-29,270,14781,126,21,226,136,35067,-15,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,7,2,7,40,3919,109,981,8,-29,-6,-24,0,-7,11,5,20099,2910,1167,385,13660,-7584,302,13381,-4,0,0,-52,-1,641596,0
641591,-15,-2053,281,69,-30,259,14823,85,-46,268,112,35069,-9,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,7,1,9,41,3930,98,989,7,-20,-6,-24,0,-7,11,5,20157,2918,1168,457,13660,-7584,302,13391,-4,0,0,-52,-1,641597,0
641601,-43,-2049,292,56,-25,228,14866,94,-45,262,152,35075,-11,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,7,1,12,41,3937,98,996,6,-12,-6,-24,0,-7,11,5,20192,2926,1168,446,13660,-7584,302,13401,-4,0,0,-52,-1,641597,0
641611,-62,-2052,305,52,-28,202,14917,115,20,214,88,35078,-4,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,4,7,1,14,41,3944,87,1003,6,-4,-6,-24,0,-7,11,5,20227,2936,1168,365,13660,-7584,302,13411,-4,0,0,-52,-1,641597,0
641621,-80,-2067,314,35,-25,157,14950,60,-23,314,96,35080,-1,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,7,1,17,42,3950,32,1009,4,2,-6,-24,0,-7,11,5,20262,2942,1168,535,13660,-7584,302,13421,-4,0,0,-52,-1,641611,0
641631,-83,-2057,313,30,-34,138,14980,61,-43,269,112,35081,5,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,7,1,19,42,3952,32,1013,4,9,-6,-24,0,-7,11,5,20274,2947,1168,458,13660,-7584,302,13431,-4,0,0,-52,-1,641643,0
641641,-83,-2063,321,14,-25,79,14993,16,-35,332,96,35081,0,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,7,1,22,43,3957,32,1017,2,14,-6,-24,0,-7,11,5,20297,2950,1168,566,13660,-7584,302,13441,-4,0,0,-52,-1,641645,0
641651,-94,-2055,315,-3,-23,42,15003,24,-40,367,104,35068,15,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,7,1,24,43,3957,0,1019,1,18,-6,-24,0,-7,11,5,20297,2952,1168,626,13660,-7584,302,13451,-4,0,0,-52,-1,641645,0
641661,-87,-2054,304,-19,-26,-5,15024,57,20,280,96,35064,27,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,7,1,27,44,3959,-10,1019,0,21,-6,-24,0,-7,11,5,20309,2956,1168,477,13660,-7584,302,13461,-4,0,0,-52,-1,641645,0
641671,-58,-2055,294,-12,-30,-28,15042,28,16,186,72,35065,34,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,7,1,29,44,3959,0,1019,0,22,-6,-24,0,-7,11,5,20309,2959,1168,317,13660,-7584,302,13471,-4,0,0,-52,-1,641662,0
641681,-58,-2058,302,-22,-29,-55,15043,-3,-40,219,80,35064,22,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,7,1,32,44,3961,10,1017,-1,22,-6,-24,0,-7,11,5,20321,2959,1168,373,13660,-7584,302,13481,-4,0,0,-52,-1,641662,0
641691,-15,-2056,309,-39,-27,-65,15041,-2,-30,201,48,35063,31,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,7,1,34,45,3959,0,1016,-1,21,-6,-24,0,-7,11,5,20309,2959,1168,343,13660,-7584,302,13491,-4,0,0,-52,-1,641680,0
641701,9,-2053,298,-41,-42,-69,15042,0,-4,195,48,35049,26,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,7,1,37,45,3959,0,1013,-2,19,-6,-24,0,-7,11,5,20309,2959,1168,332,13660,-7584,302,13501,-4,0,0,-52,-1,641680,0
641711,1,-2056,296,-41,-42,-62,15041,-9,2,163,64,35055,15,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,7,1,39,46,3959,10,1012,-1,17,-6,-24,0,-7,11,5,20309,2959,1168,278,13660,-7584,302,13511,-4,0,0,-52,-1,641713,0
641721,41,-2057,299,-47,-36,-62,15042,9,-1,161,16,35057,-9,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,7,1,42,46,3959,21,1010,-1,15,-6,-24,0,-7,11,5,20309,2959,1168,274,13660,-7584,302,13521,-4,0,0,-52,-1,641717,0
641731,-2,-2054,293,-49,-34,-55,15042,3,2,191,16,35058,2,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,7,1,44,46,3959,0,1008,-1,12,-6,-24,0,-7,11,5,20309,2959,1168,325,13660,-7584,302,13531,-4,0,0,-52,-1,641719,0
641741,18,-2053,283,-47,-35,-54,15040,-11,-1,149,32,35061,5,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,7,1,47,47,3957,0,1006,-1,10,-6,-24,0,-7,11,5,20297,2959,1168,254,13660,-7584,302,13541,-4,0,0,-52,-1,641729,0
641751,8,-2051,278,-45,-33,-48,15039,-7,0,43,8,35055,18,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,7,1,49,47,3957,54,1005,-1,8,-6,-24,0,-7,11,5,20297,2959,1168,73,13660,-7584,302,13551,-4,0,0,-52,-1,641729,0
641761,27,-2054,266,-37,-31,-47,15041,17,14,95,-32,35061,5,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,7,1,52,48,3955,-21,1003,-1,7,-6,-24,0,-7,11,5,20286,2959,1168,162,13660,-7584,302,13561,-4,0,0,-52,-1,641764,0
641771,-15,-2047,266,-35,-30,-50,15036,13,2,125,-32,35062,19,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,7,1,54,48,3952,-54,1001,-1,4,-6,-24,0,-7,11,5,20274,2958,1168,213,13660,-7584,302,13571,-4,0,0,-52,-1,641765,0
641781,-16,-2049,276,-22,-30,-36,15035,-2,-4,65,48,35063,24,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,7,1,57,48,3952,-43,1000,-1,3,-6,-24,0,-7,11,5,20274,2958,1168,110,13660,-7584,302,13581,-4,0,0,-52,-1,641778,0
641791,41,-2051,282,-14,-33,-33,15033,-25,6,12,56,35070,30,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,7,1,59,49,3952,-10,999,-1,1,-6,-24,0,-7,11,5,20274,2957,1168,20,13660,-7584,302,13591,-4,0,0,-52,-1,641814,0
641801,-12,-2056,283,-13,-32,-25,15034,-16,-4,-52,32,35058,16,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,7,1,62,49,3955,21,998,0,0,-6,-24,0,-7,11,5,20286,2958,1168,0,13660,-7584,302,13601,-4,0,0,-52,-1,641815,0
641811,11,-2059,286,-11,-29,-22,15039,18,6,47,-24,35058,6,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,7,1,64,49,3952,-43,998,0,0,-6,-24,0,-7,11,5,20274,2959,1168,80,13660,-7584,302,13611,-4,0,0,-52,-1,641815,0
641821,11,-2048,290,-8,-17,-16,15035,6,-5,71,8,35045,23,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,7,1,67,49,3957,21,997,0,0,-6,-24,0,-7,11,5,20297,2958,1168,121,13660,-7584,302,13621,-4,0,0,-52,-1,641815,0
641831,6,-2051,286,-3,-28,-3,15039,-4,3,64,-48,35042,29,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,4,7,1,69,50,3955,-10,997,0,-1,-6,-24,0,-7,11,5,20286,2959,1168,109,13660,-7584,302,13631,-4,0,0,-52,-1,641829,0
641841,44,-2059,277,3,-15,-7,15033,18,1,52,16,35054,27,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,7,1,72,50,3955,0,997,0,-1,-6,-24,0,-7,11,5,20286,2957,1168,88,13660,-7584,302,13641,-4,0,0,-52,-1,641831,0
641851,30,-2057,294,4,-17,-11,15037,3,3,112,0,35071,0,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,7,1,74,50,3955,-43,996,0,-2,-6,-24,0,-7,11,5,20286,2958,1168,191,13660,-7584,302,13651,-4,0,0,-52,-1,641840,0
641861,-16,-2047,306,-4,-37,6,15035,2,-3,50,48,35072,4,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,7,1,77,50,3957,21,996,0,-3,-6,-24,0,-7,11,5,20297,2958,1168,85,13660,-7584,302,13661,-4,0,0,-52,-1,641863,0
641871,-8,-2049,309,-4,-30,-2,15036,-11,2,54,48,35070,4,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,7,1,79,51,3955,0,996,0,-2,-6,-24,0,-7,11,5,20286,2958,1168,92,13660,-7584,302,13671,-4,0,0,-52,-1,641863,0
641881,-64,-2055,299,-5,-32,-17,15037,3,1,67,8,35053,21,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,7,1,82,51,3955,0,996,0,-2,-6,-24,0,-7,11,5,20286,2958,1168,114,13660,-7584,302,13681,-4,0,0,-52,-1,641863,0
641891,-59,-2053,303,-8,-41,-20,15036,-4,-1,130,0,35058,17,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,7,1,84,51,3955,-43,995,0,-1,-6,-24,0,-7,11,5,20286,2958,1168,221,13660,-7584,302,13691,-4,0,0,-52,-1,641891,0
641901,-67,-2049,283,-9,-37,-50,15033,-7,-10,23,16,35053,22,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,7,1,87,52,3957,43,994,-1,-1,-6,-24,0,-7,11,5,20297,2957,1168,39,13660,-7584,302,13701,-4,0,0,-52,-1,641891,0
641911,-36,-2049,288,-5,-36,-58,15038,-3,10,95,32,35054,19,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,7,1,89,52,3955,0,992,-1,-2,-6,-24,0,-7,11,5,20286,2958,1168,162,13660,-7584,302,13711,-4,0,0,-52,-1,641901,0
641921,12,-2055,310,-7,-36,-79,15034,-15,0,56,16,35053,28,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,7,1,92,52,3952,0,990,-2,-3,-6,-24,0,-7,11,5,20274,2958,1168,95,13660,-7584,302,13721,-4,0,0,-52,-1,641914,0
641931,18,-2057,332,-17,-37,-76,15036,7,-5,49,-32,35050,12,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,7,1,94,52,3955,-21,988,-2,-6,-6,-24,0,-7,11,5,20286,2958,1168,83,13660,-7584,302,13731,-4,0,0,-52,-1,641914,0
641941,-9,-2056,317,-24,-26,-106,15035,7,-2,40,16,35057,17,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,7,1,97,53,3952,-21,985,-3,-8,-6,-24,0,-7,11,5,20274,2958,1168,68,13660,-7584,302,13741,-4,0,0,-52,-1,641935,0
641951,-29,-2048,309,-26,-30,-113,15030,-14,-12,-77,-64,35047,20,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,99,53,3948,-21,982,-3,-11,-6,-24,0,-7,11,5,20251,2957,1168,0,13660,-7584,302,13751,-4,0,0,-52,-1,641943,0
641961,-3,-2054,315,-44,-23,-125,15027,1,-8,-158,-40,35049,29,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,1,102,54,3946,-43,979,-3,-14,-6,-24,0,-7,11,5,20239,2956,1168,0,13660,-7584,302,13761,-4,0,0,-52,-1,642013,0
641971,12,-2059,316,-53,-30,-122,15023,-10,1,-227,-88,35041,35,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,5,1,104,54,3941,-54,975,-3,-17,-6,-24,0,-7,11,5,20216,2956,1168,0,13660,-7584,302,13771,-4,0,0,-52,-1,642013,0
641981,-7,-2054,315,-53,-27,-135,15007,-38,-19,-235,-120,35046,28,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,5,1,107,54,3939,-65,971,-4,-20,-6,-24,0,-7,11,5,20204,2953,1168,0,13660,-7584,302,13781,-4,0,0,-52,-1,642013,0
641991,-2,-2056,307,-56,-25,-140,14980,-74,-41,-141,-56,35042,20,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,5,1,109,55,3939,-21,967,-4,-24,-6,-24,0,-7,11,5,20204,2947,1168,0,13660,-7584,302,13791,-4,0,0,-52,-1,642013,0
642001,-5,-2051,301,-63,-27,-144,14962,-19,-12,-135,-56,35038,20,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,6,1,112,55,3933,-32,962,-4,-28,-6,-24,0,-7,11,5,20169,2944,1168,0,13660,-7584,302,13801,-4,0,0,-52,-1,642013,0
642011,15,-2049,304,-64,-30,-149,14955,-26,49,-250,-48,35033,11,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,6,1,114,55,3930,-21,958,-4,-33,-6,-24,0,-7,11,5,20157,2943,1168,0,13660,-7584,302,13811,-4,0,0,-52,-1,642028,0
642021,4,-2053,309,-58,-31,-149,14940,-56,5,-328,-104,35032,-4,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,6,1,117,56,3924,0,953,-4,-37,-6,-24,0,-7,11,5,20122,2940,1167,0,13660,-7584,302,13821,-4,0,0,-52,-1,642028,0
642031,-2,-2055,303,-59,-20,-171,14903,-82,-55,-190,-40,35029,-27,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,6,1,119,56,3922,-32,948,-5,-42,-6,-24,0,-7,11,5,20111,2933,1167,0,13660,-7584,302,13831,-4,0,0,-52,-1,642028,0
642041,5,-2055,312,-62,-20,-167,14894,2,15,-253,-48,35039,-44,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,7,1,122,57,3917,-65,943,-5,-46,-6,-24,0,-7,11,5,20087,2931,1167,0,13660,-7584,302,13841,-4,0,0,-52,-1,642028,0
642051,47,-2051,328,-71,-32,-167,14890,-16,68,-383,-80,35057,-42,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,4,7,1,124,57,3911,-87,938,-5,-52,-6,-24,0,-7,11,5,20052,2931,1167,0,13660,-7584,302,13851,-4,0,0,-52,-1,642079,0
642061,11,-2053,304,-78,-35,-167,14870,-59,-23,-425,-160,35064,-48,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,7,1,127,57,3906,-65,933,-5,-56,-6,-24,0,-7,11,5,20029,2927,1167,0,13660,-7584,302,13861,-4,0,0,-52,-1,642081,0
642071,5,-2054,299,-80,-26,-185,14831,-99,-76,-291,-128,35058,-34,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,7,1,129,58,3904,-43,928,-5,-61,-6,-24,0,-7,11,5,20017,2919,1167,0,13660,-7584,302,13871,-4,0,0,-52,-1,642113,0
642081,22,-2051,303,-82,-27,-189,14792,-94,-39,-272,-104,35041,-28,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,8,1,132,58,3897,-10,922,-5,-66,-6,-24,0,-7,11,5,19982,2912,1167,0,13660,-7584,302,13881,-4,0,0,-52,-1,642115,0
642091,-37,-2052,298,-81,-18,-216,14756,-44,17,-176,-96,35039,-20,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,8,1,134,58,3893,-54,916,-6,-72,-6,-24,0,-7,11,5,19959,2905,1166,0,13660,-7584,302,13891,-4,0,0,-52,-1,642115,0
642101,22,-2052,314,-83,-27,-230,14740,-33,55,-225,-104,35042,-20,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,8,1,137,59,3884,-109,909,-7,-77,-6,-24,0,-7,11,5,19912,2902,1166,0,13660,-7584,302,13901,-4,0,0,-52,-1,642130,0
642111,6,-2055,309,-94,-28,-240,14708,-78,-4,-270,-112,35042,-18,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,8,1,139,59,3878,-87,902,-7,-84,-6,-24,0,-7,11,5,19877,2896,1166,0,13660,-7584,302,13911,-4,0,0,-52,-1,642130,0
642121,13,-2049,309,-96,-29,-257,14687,-42,-12,-375,-128,35040,-1,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,9,1,142,60,3871,-87,894,-7,-90,-6,-24,0,-7,11,5,19843,2892,1166,0,13660,-7584,302,13921,-4,0,0,-52,-1,642130,0
642131,18,-2051,317,-94,-30,-272,14654,-95,-4,-358,-168,35036,-1,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,9,1,144,60,3864,-87,886,-8,-98,-6,-24,0,-7,11,5,19808,2885,1166,0,13660,-7584,302,13931,-4,0,0,-52,-1,642133,0
642141,-2,-2052,304,-107,-30,-287,14604,-112,-64,-298,-176,35045,13,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,9,1,147,60,3856,-109,877,-8,-106,-6,-24,0,-7,11,5,19761,2875,1165,0,13660,-7584,302,13941,-4,0,0,-52,-1,642178,0
642151,8,-2053,306,-102,-19,-314,14539,-144,-51,-171,-136,35068,7,38,127,0,0,1,0,1,0,100,0,100,0,1,-1,2,9,1,1,61,3847,-98,868,-9,-114,-6,-24,0,-7,11,5,19714,2863,1165,0,13660,-7584,302,13951,-4,0,0,-52,-1,642178,0
642161,13,-2051,303,-106,-14,-317,14494,-67,10,-178,-104,35068,26,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,9,2,3,61,3838,-109,859,-9,-123,-6,-24,0,-7,11,5,19668,2854,1165,0,13660,-7584,302,13961,-4,0,0,-52,-1,642178,0
642171,88,-2052,313,-116,-32,-308,14465,-67,75,-299,-168,35057,29,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,9,2,5,61,3832,-76,849,-9,-133,-6,-24,0,-7,11,5,19633,2848,1165,0,13660,-7584,302,13971,-4,0,0,-52,-1,642178,0
642181,30,-2052,295,-118,-35,-304,14431,-74,14,-361,-192,35039,35,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,9,2,8,62,3823,-54,840,-9,-142,-6,-24,0,-7,11,5,19586,2842,1165,0,13660,-7584,302,13981,-4,0,0,-52,-1,642178,0
642191,75,-2046,299,-115,-23,-320,14376,-129,-48,-281,-144,35035,18,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,9,1,10,62,3812,-76,830,-9,-152,-6,-24,0,-7,11,5,19528,2831,1164,0,13660,-7584,302,13991,-4,0,0,-52,-1,642178,0
642201,70,-2049,290,-115,-13,-327,14310,-132,-60,-207,-152,35045,14,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,9,1,13,62,3801,-142,821,-9,-161,-6,-24,0,-7,11,5,19469,2818,1164,0,13660,-7584,302,14001,-4,0,0,-52,-1,642195,0
642211,92,-2048,288,-113,-30,-299,14266,-100,28,-306,-104,35055,25,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,9,1,15,63,3796,-32,811,-9,-171,-6,-24,0,-7,11,5,19446,2810,1164,0,13660,-7584,302,14011,-4,0,0,-52,-1,642246,0
642221,67,-2053,294,-116,-29,-281,14234,-63,55,-289,-160,35062,25,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,9,1,18,63,3788,-98,802,-8,-180,-6,-24,0,-7,11,5,19399,2804,1164,0,13660,-7584,302,14021,-4,0,0,-52,-1,642247,0
642231,113,-2038,294,-118,-31,-298,14189,-119,-11,-262,-152,35058,14,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,9,1,20,63,3779,-98,793,-9,-190,-6,-24,0,-7,11,5,19353,2795,1163,0,13660,-7584,302,14031,-4,0,0,-52,-1,642247,0
642241,116,-2047,295,-116,-18,-288,14133,-118,-55,-189,-72,35042,-7,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,9,1,23,64,3772,-87,785,-8,-199,-6,-24,0,-7,11,5,19318,2784,1163,0,13660,-7584,302,14041,-4,0,0,-52,-1,642247,0
642251,83,-2052,286,-109,-25,-257,14096,-78,32,-242,-104,35036,-3,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,9,1,25,64,3763,-76,776,-7,-207,-6,-24,0,-7,11,5,19270,2777,1163,0,13660,-7584,302,14051,-4,0,0,-52,-1,642247,0
642261,83,-2050,274,-106,-29,-241,14066,-57,53,-309,-144,35036,2,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,9,1,28,64,3757,-76,769,-7,-216,-6,-24,0,-7,11,5,19235,2771,1163,0,13660,-7584,302,14061,-4,0,0,-52,-1,642247,0
642271,119,-2048,284,-109,-33,-218,14036,-78,11,-361,-152,35049,-6,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,9,1,30,64,3750,-54,762,-6,-224,-6,-24,0,-7,11,5,19199,2766,1163,0,13660,-7584,302,14071,-4,0,0,-52,-1,642247,0
642281,71,-2060,276,-97,-20,-221,13988,-104,-44,-214,-112,35057,-7,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,9,1,33,65,3746,-76,755,-6,-231,-6,-24,0,-7,11,5,19176,2757,1162,0,13660,-7584,302,14081,-4,0,0,-52,-1,642283,0
642291,128,-2050,280,-94,-26,-201,13949,-95,-14,-181,-96,35060,-7,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,9,1,35,65,3741,-54,749,-6,-237,-6,-24,0,-7,11,5,19152,2750,1162,0,13660,-7584,302,14091,-4,0,0,-52,-1,642283,0
642301,116,-2054,275,-94,-26,-166,13929,-33,48,-255,-104,35055,-6,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,9,1,38,65,3737,-32,743,-5,-244,-6,-24,0,-7,11,5,19128,2746,1162,0,13660,-7584,302,14101,-4,0,0,-52,-1,642296,0
642311,142,-2049,284,-85,-30,-152,13921,-26,59,-300,-144,35048,-12,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,9,1,40,66,3733,-54,738,-4,-250,-6,-24,0,-7,11,5,19105,2744,1162,0,13660,-7584,302,14111,-4,0,0,-52,-1,642297,0
642321,118,-2045,280,-81,-26,-124,13892,-75,-25,-328,-112,35052,-27,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,9,1,43,66,3726,-21,734,-3,-255,-6,-24,0,-7,11,5,19069,2739,1162,0,13660,-7584,302,14121,-4,0,0,-52,-1,642330,0
642331,104,-2050,277,-74,-16,-115,13866,-43,-29,-307,-80,35052,-28,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,9,1,45,66,3722,-54,730,-3,-260,-6,-24,0,-7,11,5,19046,2734,1162,0,13660,-7584,302,14131,-4,0,0,-52,-1,642330,0
642341,153,-2042,291,-75,-36,-83,13850,-47,31,-334,-72,35051,-21,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,9,1,48,66,3724,10,727,-2,-264,-6,-24,0,-7,11,5,19057,2731,1162,0,13660,-7584,302,14141,-4,0,0,-52,-1,642330,0
642351,113,-2050,286,-74,-33,-61,13824,-40,-10,-157,-8,35043,-18,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,9,1,50,67,3722,0,725,-1,-267,-6,-24,0,-7,11,5,19046,2727,1162,0,13660,-7584,302,14151,-4,0,0,-52,-1,642330,0
642361,99,-2054,293,-73,-30,-38,13821,6,41,-231,-16,35048,-9,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,9,1,53,67,3722,10,723,-1,-269,-6,-24,0,-7,11,5,19046,2726,1162,0,13660,-7584,302,14161,-4,0,0,-52,-1,642363,0
642371,94,-2050,284,-69,-29,-45,13821,0,48,-185,-40,35055,-2,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,9,1,55,67,3719,-32,722,-1,-270,-6,-24,0,-7,11,5,19034,2726,1162,0,13660,-7584,302,14171,-4,0,0,-52,-1,642363,0
642381,87,-2048,267,-66,-29,-41,13816,-18,-8,-237,-16,35059,7,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,9,1,58,67,3722,32,721,-1,-271,-6,-24,0,-7,11,5,19046,2725,1162,0,13660,-7584,302,14181,-4,0,0,-52,-1,642363,0
642391,116,-2048,274,-61,-20,-30,13817,-7,1,-245,-40,35061,14,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,9,1,60,67,3717,-21,720,0,-272,-6,-24,0,-7,11,5,19022,2725,1162,0,13660,-7584,302,14191,-4,0,0,-52,-1,642397,0
642401,101,-2057,289,-53,-17,-21,13810,-16,-5,-249,-32,35061,-10,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,9,1,63,68,3717,21,719,0,-273,-6,-24,0,-7,11,5,19022,2724,1162,0,13660,-7584,302,14201,-4,0,0,-52,-1,642397,0
642411,136,-2046,293,-56,-20,-9,13809,0,-1,-172,-48,35059,-10,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,9,1,65,68,3722,32,718,0,-274,-6,-24,0,-7,11,5,19046,2724,1162,0,13660,-7584,302,14211,-4,0,0,-52,-1,642397,0
