state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,genvar_10,genvar_11,genvar_12,genvar_13,genvar_14,ank_ang,ank_vel,shank_ang,shank_vel,global_shank_ang,ank_pos_x,ank_pos_y,ank_pos_z,ank_linear_vel_x,ank_linear_vel_y,ank_linear_vel_z,mot_from_ank,ank_from_mot,trans_ratio,ank_torque,peak_ank_torque,step_energy,step_count,step_time,gait_state,intermediate_state,movement,speed,incline,sys_time,event flags
567479,-1567,-2224,-147,363,-822,1958,10943,10,198,78,72,35085,-38,39,127,0,0,0,0,0,0,100,0,0,0,0,-1,49,6,30,49,0,3192,241,1815,59,713,11,-14,0,-2,5,0,16254,2168,1150,130,9826,-4228,272,3959,-4,0,0,-73,0,567469,0
567489,-921,-1596,-68,62,-722,2202,10990,147,257,432,488,35084,-50,39,127,0,0,0,0,0,0,100,0,0,0,0,-1,31,6,30,52,-1,3249,604,1879,67,800,11,-14,0,-5,17,-1,16552,2177,1151,726,9826,-4228,272,3969,-4,0,0,-71,0,567491,0
567499,-595,-2013,165,151,-761,2367,11129,378,296,666,1096,35075,-67,39,127,0,0,0,0,0,0,100,0,0,0,0,-1,31,6,30,54,-3,3346,988,1950,72,886,11,-14,0,-9,26,-5,17056,2204,1153,1121,9826,-4228,272,3979,-4,0,0,-68,0,567494,0
567509,-196,-2147,170,267,-921,1818,11384,634,410,645,1616,35074,-52,39,127,0,0,0,0,0,0,100,0,0,0,0,-1,26,6,30,57,-5,3436,878,2015,55,951,11,-14,0,-9,29,-6,17527,2254,1155,1088,9826,-4228,272,3989,-4,0,0,-65,0,567514,0
567519,62,-2079,382,311,-1153,1525,11723,780,383,456,1664,35090,-33,39,127,0,0,0,0,0,0,100,0,0,0,0,-1,24,7,30,59,-7,3504,648,2066,46,994,11,-13,0,-10,28,-5,17884,2321,1156,770,9826,-4228,272,3999,-4,0,0,-62,0,567514,0
567529,105,-2089,544,171,-1436,1484,12087,800,184,301,1504,35088,-23,39,127,0,0,0,0,0,0,100,0,0,0,0,-1,19,7,30,62,-10,3559,549,2111,45,1025,10,-13,0,-10,26,-4,18173,2393,1158,508,9826,-4228,272,4009,-4,0,0,-60,0,567514,0
567539,-111,-2072,506,109,-1448,1469,12435,754,-4,264,1376,35088,-18,39,127,0,0,0,0,0,0,100,0,0,0,0,-1,18,7,30,64,-12,3618,560,2156,44,1059,10,-13,0,-10,26,-3,18490,2461,1159,446,9826,-4228,272,4019,-4,0,0,-57,0,567564,0
567549,-275,-2026,442,38,-1423,1279,12765,717,-64,268,1416,35080,-19,39,127,0,0,0,0,0,0,100,0,0,0,0,-1,18,7,30,67,-14,3676,604,2198,39,1098,10,-12,0,-10,27,-3,18797,2526,1161,454,9826,-4228,272,4029,-4,0,0,-56,0,567579,0
567559,-214,-2132,668,32,-1488,1045,13080,696,-56,286,1264,35085,-28,39,127,0,0,0,0,0,0,100,0,0,0,0,-1,15,7,30,69,-14,3722,428,2234,31,1129,10,-12,0,-10,28,-2,19046,2587,1162,485,9826,-4228,272,4039,-4,0,0,-53,0,567579,0
567569,-7,-2049,785,-102,-1735,704,13377,633,-54,232,1152,35091,-34,39,127,0,0,0,0,0,0,100,0,0,0,0,-1,17,8,30,72,-15,3755,329,2260,21,1147,10,-12,0,-9,27,-1,19223,2644,1163,393,9826,-4228,272,4049,-4,0,0,-51,0,567579,0
567579,-79,-2070,676,-205,-1927,527,13647,568,-96,177,800,35081,-51,39,127,0,0,0,0,0,0,100,0,0,0,0,-1,14,8,30,74,0,3772,164,2279,16,1155,10,-12,0,-8,25,0,19318,2694,1163,300,9826,-4228,272,4059,-4,0,0,-49,0,567579,0
567589,-228,-2149,505,-166,-2142,202,13870,445,-151,155,424,35080,-53,39,127,0,0,0,0,0,0,100,0,0,0,0,-1,13,8,30,77,2,3779,109,2290,6,1159,10,-11,0,-7,24,0,19353,2735,1163,263,9826,-4228,272,4069,-4,0,0,-47,0,567579,0
567599,-220,-2145,219,-130,-2245,47,14043,335,-189,56,136,35077,-63,39,127,0,0,0,0,0,0,100,0,0,0,0,-1,13,8,30,79,4,3781,32,2294,1,1157,10,-11,0,-5,23,0,19364,2767,1163,95,9826,-4228,272,4079,-4,0,0,-45,0,567597,0
567609,-221,-2232,211,-206,-2160,-80,14126,113,-278,-144,-16,35092,-60,39,127,0,0,0,0,0,0,100,0,0,0,0,-1,11,9,30,82,6,3779,-10,2293,-2,1149,10,-11,0,-5,23,1,19353,2783,1163,0,9826,-4228,272,4089,-4,0,0,-44,0,567597,0
567619,48,-2077,-10,-361,-1622,-147,14121,-34,-339,-11,80,35099,-55,39,127,0,0,0,0,0,0,100,0,0,0,0,-1,15,9,30,84,7,3788,76,2290,-4,1138,10,-11,0,-6,26,2,19399,2782,1164,0,9826,-4228,272,4099,-4,0,0,-42,0,567614,0
567629,-420,-2122,-105,-362,-902,-362,14137,39,-100,80,48,35106,-63,39,127,0,0,0,0,0,0,100,0,0,0,0,-1,15,9,30,87,9,3785,-10,2281,-11,1128,10,-10,0,-9,28,2,19388,2785,1163,135,9826,-4228,272,4109,-4,0,0,-40,0,567614,0
567639,-523,-2199,49,-197,-391,-560,14133,-11,4,66,-16,35103,-68,39,127,0,0,0,0,0,0,100,0,0,0,0,-1,12,9,30,89,10,3781,-43,2267,-17,1115,10,-10,0,-10,33,0,19364,2784,1163,112,9826,-4228,272,4119,-4,0,0,-38,0,567634,0
567649,-362,-1900,-8,-232,535,-654,14126,-33,-44,-168,-136,35107,-78,39,127,0,0,0,0,0,0,100,0,0,0,0,-1,10,10,30,92,12,3768,-120,2247,-19,1095,9,-10,0,-10,36,0,19294,2783,1163,0,9826,-4228,272,4129,-4,0,0,-36,0,567634,0
567659,-173,-1881,-32,-294,1042,-578,14085,-120,-86,-335,-192,35098,-78,39,127,0,0,0,0,0,0,100,0,0,0,0,-1,11,10,30,94,12,3757,-87,2228,-17,1073,9,-9,0,-12,43,0,19235,2775,1163,0,9826,-4228,272,4139,-4,0,0,-34,0,567664,0
567669,-129,-1953,-175,-328,1515,-469,14025,-142,-106,-311,-168,35096,-68,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,8,10,8,1,0,3741,-142,2212,-14,1051,9,-9,0,-13,45,0,19152,2764,1162,0,9826,-4228,272,4149,-4,0,0,-33,0,567664,0
567679,29,-2013,-135,-341,1792,-479,13955,-157,-50,-251,-152,35088,-66,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,7,10,8,3,0,3730,-131,2198,-14,1027,9,-9,0,-13,45,0,19093,2751,1162,0,9826,-4228,272,4159,-4,0,0,-33,0,567664,0
567689,130,-1873,-45,-425,2103,-509,13890,-143,-4,-298,-192,35097,-67,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,5,11,8,6,-2,3717,-142,2182,-15,999,9,-9,0,-13,45,0,19022,2739,1162,0,9826,-4228,272,4169,-4,0,0,-33,0,567680,0
567699,169,-1964,61,-452,2194,-600,13830,-139,17,-341,-224,35094,-53,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,5,11,8,8,-3,3702,-186,2166,-18,967,9,-9,0,-13,45,0,18939,2728,1161,0,9826,-4228,272,4179,-4,0,0,-33,0,567680,0
567709,411,-2315,746,-364,1754,-670,13750,-190,-42,-325,-248,35087,-52,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,8,11,4,11,-6,3691,-87,2145,-20,932,9,-9,0,-13,45,0,18880,2713,1161,0,9826,-4228,272,4189,-4,0,0,-33,0,567714,0
567719,330,-2123,818,-299,1528,-653,13669,-161,-22,-240,-232,35086,-47,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,11,11,4,13,-7,3671,-186,2125,-19,892,9,-9,0,-13,45,0,18774,2698,1160,0,9826,-4228,272,4199,-4,0,0,-33,0,567714,0
567729,268,-1960,713,-363,1141,-616,13588,-178,15,-277,-200,35086,-51,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,8,11,4,16,-8,3658,-175,2106,-18,856,9,-9,0,-13,45,0,18703,2683,1160,0,9826,-4228,272,4209,-4,0,0,-33,0,567714,0
567739,260,-1961,721,-213,785,-608,13502,-179,-31,-287,-224,35093,-44,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,6,20,4,18,-8,3643,-175,2088,-18,821,9,-9,0,-13,45,0,18620,2667,1160,0,9826,-4228,272,4219,-4,0,0,-33,0,567731,0
567749,418,-1920,841,2,59,-362,13418,-186,3,-274,-200,35089,-31,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,4,20,4,21,-8,3627,-142,2072,-11,788,9,-9,0,-13,45,0,18537,2652,1159,0,9826,-4228,272,4229,-4,0,0,-33,0,567731,0
567759,493,-2249,667,-14,-287,-129,13336,-165,-2,-257,-152,35086,-30,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,4,20,4,23,0,3623,-43,2065,-3,760,9,-9,0,-13,45,0,18513,2637,1159,0,9826,-4228,272,4239,-4,0,0,-33,0,567765,0
567769,234,-2035,380,-65,-416,12,13281,-77,52,-49,56,35091,-39,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,6,21,4,26,0,3625,10,2064,0,741,9,-9,0,-13,45,0,18525,2626,1159,0,9826,-4228,272,4249,-4,0,0,-33,0,567768,0
567779,254,-2094,38,-25,-230,25,13280,16,160,-12,8,35094,-59,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,5,21,4,28,1,3625,10,2065,0,728,9,-9,0,-13,45,0,18525,2626,1159,0,9826,-4228,272,4259,-4,0,0,-33,0,567768,0
567789,339,-1951,-141,53,1,118,13289,15,119,29,-56,35101,-50,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,21,3,31,2,3625,-43,2067,3,716,9,-9,0,-13,45,0,18525,2628,1159,49,9826,-4228,272,4269,-4,0,0,-33,0,567781,0
567799,446,-1959,-65,86,20,216,13288,2,-7,40,16,35094,-46,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,5,22,3,33,3,3629,21,2072,6,702,9,-9,0,-13,45,0,18549,2627,1159,67,9826,-4228,272,4279,-4,0,0,-33,0,567781,0
567809,313,-2063,-9,179,-44,556,13294,18,-3,117,88,35086,-48,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,4,22,3,36,0,3643,164,2083,16,696,9,-9,0,-13,45,0,18620,2629,1160,198,9826,-4228,272,4289,-4,0,0,-33,0,567813,0
567819,312,-2007,-2,291,-57,596,13333,118,72,329,192,35092,-52,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,4,22,3,38,0,3662,197,2101,18,697,9,-9,0,-13,45,0,18726,2636,1160,557,9826,-4228,272,4299,-4,0,0,-33,0,567813,0
567829,111,-2093,134,398,-10,649,13409,201,143,349,256,35085,-52,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,4,23,3,41,0,3682,186,2120,19,704,9,-9,0,-13,45,0,18833,2650,1161,591,9826,-4228,272,4309,-4,0,0,-33,0,567813,0
567839,167,-2113,329,530,-8,678,13507,227,125,352,296,35083,-32,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,23,3,43,-1,3704,230,2140,20,713,9,-9,0,-13,45,0,18951,2668,1161,597,9826,-4228,272,4319,-4,0,0,-33,0,567831,0
567849,195,-2010,332,456,-85,803,13620,246,62,304,352,35084,-18,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,3,46,-1,3728,252,2163,24,724,9,-9,0,-13,45,0,19081,2689,1162,515,9826,-4228,272,4329,-4,0,0,-33,0,567831,0
567859,132,-2059,414,455,-122,820,13733,263,29,360,432,35087,-8,39,127,0,0,1,0,1,0,100,0,100,0,1,-1,4,24,3,1,-2,3755,274,2187,25,736,9,-9,0,-13,45,0,19223,2710,1163,611,9826,-4228,272,4339,-4,0,0,-33,0,567869,0
567869,-16,-2022,331,434,-119,794,13863,281,30,340,488,35090,-10,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,4,24,4,3,-3,3785,307,2213,24,753,9,-9,0,-13,45,0,19388,2734,1163,577,9826,-4228,272,4349,-4,0,0,-33,0,567869,0
567879,-130,-2075,428,415,-76,714,14003,316,48,331,456,35078,-27,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,24,4,5,-3,3807,241,2235,21,770,9,-9,0,-13,45,0,19504,2759,1164,562,9826,-4228,272,4359,-4,0,0,-33,0,567877,0
567889,-95,-2042,477,360,-51,591,14141,304,18,282,392,35068,-30,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,4,24,4,8,0,3825,153,2256,18,786,9,-9,0,-13,45,0,19598,2785,1165,479,9826,-4228,272,4369,-4,0,0,-33,0,567880,0
567899,-107,-2051,475,304,-63,534,14268,263,-26,281,360,35072,-54,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,4,24,4,10,0,3847,186,2273,16,798,9,-9,0,-13,45,0,19714,2810,1165,478,9826,-4228,272,4379,-4,0,0,-33,0,567896,0
567909,-175,-2058,433,248,-71,404,14396,280,-25,238,296,35082,-63,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,24,4,13,0,3862,153,2287,12,808,9,-9,0,-13,45,0,19796,2835,1166,405,9826,-4228,272,4389,-4,0,0,-33,0,567899,0
567919,-188,-2042,427,234,-38,286,14503,237,-41,215,176,35084,-47,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,24,3,15,1,3873,87,2298,8,815,9,-9,0,-13,45,0,19854,2856,1166,366,9826,-4228,272,4399,-4,0,0,-33,0,567899,0
567929,-164,-2042,413,191,-36,135,14585,144,-80,166,112,35080,-25,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,24,2,18,2,3878,10,2304,4,819,9,-9,0,-13,45,0,19877,2872,1166,282,9826,-4228,272,4409,-4,0,0,-33,0,567947,0
567939,-183,-2050,428,164,-35,32,14612,31,-159,227,88,35072,-28,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,2,20,2,3882,-10,2307,0,819,9,-9,0,-13,45,0,19901,2877,1166,386,9826,-4228,272,4419,-4,0,0,-33,0,567949,0
567949,-214,-2031,410,116,-35,-95,14612,-3,-156,283,104,35074,-38,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,2,23,3,3884,32,2306,-2,815,9,-9,0,-13,45,0,19912,2877,1166,482,9826,-4228,272,4429,-4,0,0,-33,0,567949,0
567959,-162,-2040,401,74,-53,-161,14614,11,-41,305,136,35072,-37,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,4,24,2,25,4,3880,-43,2302,-4,808,9,-9,0,-13,45,0,19889,2877,1166,519,9826,-4228,272,4439,-4,0,0,-33,0,567949,0
567969,-110,-2042,394,41,-78,-274,14611,-11,-7,207,32,35061,-37,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,24,2,28,5,3878,-10,2295,-8,798,9,-9,0,-13,45,0,19877,2877,1166,352,9826,-4228,272,4449,-4,0,0,-33,0,567949,0
567979,-91,-2052,396,37,-34,-415,14607,-3,-8,130,8,35059,-46,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,24,2,30,5,3869,-98,2285,-12,782,9,-9,0,-13,45,0,19831,2876,1166,221,9826,-4228,272,4459,-4,0,0,-33,0,567990,0
567989,-117,-2033,341,22,-13,-538,14584,-77,-36,-163,-168,35072,-66,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,24,2,33,6,3851,-142,2270,-16,765,9,-9,0,-13,45,0,19738,2872,1165,0,9826,-4228,272,4469,-4,0,0,-33,0,567990,0
567999,-75,-2052,385,8,8,-592,14525,-149,-112,-252,-168,35080,-46,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,2,35,7,3836,-186,2253,-18,743,9,-9,0,-13,45,0,19656,2860,1165,0,9826,-4228,272,4479,-4,0,0,-33,0,567990,0
568009,57,-2050,387,5,14,-617,14456,-157,-77,-296,-240,35070,-16,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,2,38,7,3818,-175,2234,-18,716,9,-9,0,-13,45,0,19563,2847,1164,0,9826,-4228,272,4489,-4,0,0,-33,0,567990,0
568019,122,-2052,346,-14,-7,-585,14381,-189,-30,-322,-280,35054,-23,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,2,40,8,3803,-164,2216,-17,688,9,-9,0,-13,45,0,19481,2832,1164,0,9826,-4228,272,4499,-4,0,0,-33,0,568006,0
568029,192,-2043,369,-15,-3,-535,14288,-203,-55,-264,-176,35062,-43,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,2,43,9,3788,-153,2198,-16,660,9,-9,0,-13,45,0,19399,2814,1164,0,9826,-4228,272,4509,-4,0,0,-33,0,568037,0
568039,227,-2065,370,-18,-10,-457,14206,-185,-7,-289,-184,35067,-48,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,1,45,9,3777,-87,2183,-13,633,9,-9,0,-13,45,0,19341,2798,1163,0,9826,-4228,272,4519,-4,0,0,-33,0,568037,0
568049,231,-2060,351,-17,-34,-353,14120,-189,16,-198,-152,35067,-34,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,1,48,10,3763,-131,2171,-10,607,9,-9,0,-13,45,0,19270,2781,1163,0,9826,-4228,272,4529,-4,0,0,-33,0,568037,0
568059,229,-2045,348,-20,-34,-283,14053,-127,21,-225,-136,35048,-31,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,1,50,10,3757,-54,2162,-8,586,9,-9,0,-13,45,0,19235,2769,1163,0,9826,-4228,272,4539,-4,0,0,-33,0,568048,0
568069,223,-2041,336,-15,-35,-187,14000,-102,64,-178,-104,35058,-50,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,1,53,10,3750,-43,2154,-5,567,9,-9,0,-13,45,0,19199,2759,1163,0,9826,-4228,272,4549,-4,0,0,-33,0,568065,0
568079,185,-2044,327,-2,-38,-131,13968,-69,65,-162,-16,35064,-58,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,1,55,11,3748,-10,2150,-3,550,9,-9,0,-13,45,0,19188,2753,1162,0,9826,-4228,272,4559,-4,0,0,-33,0,568065,0
568089,148,-2044,335,0,-29,-70,13951,-19,61,-111,-40,35068,-41,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,24,1,58,11,3744,-43,2146,-2,537,9,-9,0,-13,45,0,19164,2750,1162,0,9826,-4228,272,4569,-4,0,0,-33,0,568081,0
568099,172,-2034,339,4,-32,-37,13951,-4,65,-213,-72,35060,-28,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,24,1,60,11,3746,-10,2145,-1,525,9,-9,0,-13,45,0,19176,2750,1162,0,9826,-4228,272,4579,-4,0,0,-33,0,568099,0
568109,141,-2041,339,20,-17,1,13950,3,20,-210,-24,35053,-32,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,0,24,1,63,12,3744,10,2144,0,515,9,-9,0,-13,45,0,19164,2750,1162,0,9826,-4228,272,4589,-4,0,0,-33,0,568099,0
568119,173,-2045,339,33,-4,17,13950,-2,-2,-187,-104,35058,-52,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,24,0,65,12,3744,-32,2145,0,507,9,-9,0,-13,45,0,19164,2750,1162,0,9826,-4228,272,4599,-4,0,0,-33,0,568099,0
568129,145,-2037,327,53,-3,54,13947,2,-3,-180,-32,35065,-51,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,0,68,12,3746,21,2145,1,498,9,-9,0,-13,45,0,19176,2749,1162,0,9826,-4228,272,4609,-4,0,0,-33,0,568148,0
568139,146,-2024,325,57,3,72,13949,-3,2,-154,-32,35067,-34,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,24,0,70,12,3746,0,2147,2,491,9,-9,0,-13,45,0,19176,2750,1162,0,9826,-4228,272,4619,-4,0,0,-33,0,568148,0
568149,133,-2041,365,55,7,110,13949,0,3,-155,-40,35064,-21,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,24,0,73,12,3748,32,2150,3,485,9,-9,0,-13,45,0,19188,2750,1162,0,9826,-4228,272,4629,-4,0,0,-33,0,568148,0
568159,95,-2036,369,48,10,128,13952,6,3,-62,-16,35060,-39,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,0,75,13,3748,10,2154,3,480,9,-9,0,-13,45,0,19188,2750,1162,0,9826,-4228,272,4639,-4,0,0,-33,0,568148,0
568169,80,-2093,408,63,-7,168,13950,-6,-3,-47,-16,35056,-51,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,3,1,13,3755,54,2158,5,477,9,-9,0,-13,45,0,19223,2750,1163,0,9826,-4228,272,4649,-4,0,0,-33,0,568148,0
568179,120,-2038,364,42,-30,185,13959,20,3,108,80,35068,-41,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,24,3,3,13,3759,87,2163,5,475,9,-9,0,-13,45,0,19247,2751,1163,183,9826,-4228,272,4659,-4,0,0,-33,0,568166,0
568189,73,-2050,398,7,-34,196,13971,25,32,270,120,35065,-28,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,3,6,13,3766,87,2169,5,474,9,-9,0,-13,45,0,19282,2754,1163,458,9826,-4228,272,4669,-4,0,0,-33,0,568201,0
568199,12,-2051,398,8,-39,182,13992,52,16,367,152,35074,-35,38,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,3,8,14,3772,76,2175,5,473,9,-9,0,-13,45,0,19318,2757,1163,623,9826,-4228,272,4679,-4,0,0,-33,0,568201,0
568209,24,-2043,417,-15,-33,153,14032,105,58,294,112,35065,-56,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,1,11,14,3779,43,2180,4,473,9,-9,0,-13,45,0,19353,2765,1163,499,9826,-4228,272,4689,-4,0,0,-33,0,568214,0
568219,22,-2031,406,-29,-38,120,14061,78,26,262,128,35063,-52,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,1,13,14,3785,76,2184,3,472,9,-9,0,-13,45,0,19388,2770,1163,445,9826,-4228,272,4699,-4,0,0,-33,0,568215,0
568229,1,-2044,410,-52,-36,83,14102,81,0,198,80,35053,-34,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,24,1,16,15,3785,21,2187,2,471,9,-9,0,-13,45,0,19388,2778,1163,336,9826,-4228,272,4709,-4,0,0,-33,0,568215,0
568239,-19,-2039,410,-67,-35,39,14125,36,-29,147,56,35059,-56,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,1,18,15,3792,65,2189,1,468,9,-9,0,-13,45,0,19423,2782,1164,249,9826,-4228,272,4719,-4,0,0,-33,0,568248,0
568249,-5,-2045,400,-80,-41,-7,14142,36,-46,152,80,35060,-76,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,24,1,21,16,3792,43,2190,0,464,9,-9,0,-13,45,0,19423,2786,1164,258,9826,-4228,272,4729,-4,0,0,-33,0,568248,0
568259,-37,-2045,400,-95,-44,-47,14142,-2,-39,148,96,35061,-82,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,1,23,16,3788,-21,2189,-1,460,9,-9,0,-13,45,0,19399,2786,1164,251,9826,-4228,272,4739,-4,0,0,-33,0,568248,0
568269,-42,-2043,411,-113,-51,-94,14142,4,-29,147,0,35054,-61,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,1,26,17,3790,-21,2187,-2,454,9,-9,0,-13,45,0,19411,2786,1164,249,9826,-4228,272,4749,-4,0,0,-33,0,568248,0
568279,-46,-2038,405,-140,-54,-123,14141,-3,0,149,24,35061,-44,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,1,28,17,3790,-21,2183,-3,447,9,-9,0,-13,45,0,19411,2785,1164,253,9826,-4228,272,4759,-4,0,0,-33,0,568365,0
568289,-10,-2039,410,-152,-67,-156,14140,-1,-1,120,64,35065,-56,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,1,31,18,3788,0,2179,-4,438,9,-9,0,-13,45,0,19399,2785,1164,203,9826,-4228,272,4769,-4,0,0,-33,0,568365,0
568299,28,-2031,395,-160,-70,-182,14139,-8,3,55,40,35069,-51,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,24,1,33,18,3788,32,2174,-5,428,9,-9,0,-13,45,0,19399,2785,1164,93,9826,-4228,272,4779,-4,0,0,-33,0,568365,0
568309,53,-2056,379,-168,-59,-242,14138,-11,-3,21,8,35064,-50,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,1,36,19,3783,-10,2167,-7,417,9,-9,0,-13,45,0,19376,2785,1163,35,9826,-4228,272,4789,-4,0,0,-33,0,568365,0
568319,-41,-2047,355,-161,-19,-301,14134,-14,-7,-108,-104,35058,-45,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,1,38,19,3774,-87,2159,-9,404,9,-9,0,-13,45,0,19329,2784,1163,0,9826,-4228,272,4799,-4,0,0,-33,0,568381,0
568329,91,-2027,380,-172,-12,-311,14117,-48,-40,-314,-152,35058,-54,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,24,1,41,20,3766,-76,2150,-9,390,9,-9,0,-13,45,0,19282,2781,1163,0,9826,-4228,272,4809,-4,0,0,-33,0,568398,0
568339,103,-2034,363,-174,-27,-314,14075,-111,-73,-281,-168,35055,-67,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,1,43,20,3757,-109,2140,-9,374,9,-9,0,-13,45,0,19235,2773,1163,0,9826,-4228,272,4819,-4,0,0,-33,0,568398,0
568349,84,-2046,370,-179,-39,-291,14031,-101,-51,-309,-168,35055,-69,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,1,46,21,3748,-109,2131,-8,359,9,-9,0,-13,45,0,19188,2765,1162,0,9826,-4228,272,4829,-4,0,0,-33,0,568398,0
568359,86,-2026,379,-183,-30,-313,13975,-114,-19,-254,-160,35052,-44,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,24,1,48,21,3739,-87,2122,-9,343,9,-9,0,-13,45,0,19140,2754,1162,0,9826,-4228,272,4839,-4,0,0,-33,0,568398,0
568369,95,-2031,356,-209,-26,-289,13924,-93,-6,-256,-96,35054,-36,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,24,1,51,22,3730,-65,2113,-8,328,9,-9,0,-13,45,0,19093,2745,1162,0,9826,-4228,272,4849,-4,0,0,-33,0,568400,0
568379,145,-2037,363,-221,-38,-274,13884,-91,36,-261,-144,35054,-53,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,1,24,1,53,22,3722,-87,2104,-8,313,9,-9,0,-13,45,0,19046,2738,1162,0,9826,-4228,272,4859,-4,0,0,-33,0,568400,0
568389,118,-2043,325,-201,-38,-245,13858,-55,40,-396,-160,35057,-61,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,3,24,1,56,22,3717,-54,2096,-7,299,9,-9,0,-13,45,0,19022,2733,1162,0,9826,-4228,272,4869,-4,0,0,-33,0,568400,0
568399,147,-2031,335,-192,-35,-248,13815,-105,-7,-254,-112,35064,-53,39,127,0,0,1,0,1,0,100,0,100,0,0,-1,2,24,1,58,23,3708,-120,2089,-7,284,9,-9,0,-13,45,0,18975,2725,1161,0,9826,-4228,272,4879,-4,0,0,-33,0,568400,0
